0.125806	0.000000	14.631900	0.000000	0.064350	3.555600	42.600000	2.191164	1.740000	265.880000	13.056000	111.132000	2.038500	24.500000
0.100080	0.000000	2.460000	0.000000	0.488000	6.563000	95.600000	2.847000	3.000000	193.000000	17.800000	396.900000	5.680000	32.500000
4.005930	0.000000	4.554000	0.000000	0.293760	1.392440	37.800000	1.310088	4.600000	200.640000	14.352000	108.639500	4.929600	16.100000
0.155498	0.000000	3.334500	0.000000	0.249830	4.130340	88.400000	0.677586	0.640000	56.400000	2.101000	146.307600	18.068200	21.400000
0.041130	25.000000	4.860000	0.000000	0.426000	6.727000	33.500000	5.400700	4.000000	281.000000	19.000000	396.900000	5.290000	28.000000
1.765465	0.000000	7.602000	1.000000	0.523730	2.034640	97.500000	0.456912	20.640000	559.440000	18.584000	203.866000	2.752800	50.000000
0.137349	0.000000	7.442600	0.000000	0.836160	1.537110	96.000000	0.983565	1.680000	323.380000	11.660000	74.500900	7.563600	16.200000
0.053020	0.000000	3.410000	0.000000	0.489000	7.079000	63.100000	3.414500	2.000000	270.000000	17.800000	396.060000	5.700000	28.700000
0.283920	0.000000	7.380000	0.000000	0.493000	5.708000	74.300000	4.721100	5.000000	287.000000	19.600000	391.130000	11.740000	18.500000
0.039844	34.000000	3.958500	0.000000	0.290110	4.286700	18.400000	1.263091	3.430000	144.760000	15.778000	199.477200	2.427600	26.400000
0.130580	0.000000	10.010000	0.000000	0.547000	5.872000	73.100000	2.477500	6.000000	432.000000	17.800000	338.630000	15.370000	20.400000
1.257320	0.000000	17.230400	0.000000	0.260150	2.684440	93.000000	0.456680	1.900000	245.830000	4.410000	225.750400	6.082200	25.000000
1.354720	0.000000	8.140000	0.000000	0.538000	6.072000	100.000000	4.175000	4.000000	307.000000	21.000000	376.730000	13.040000	14.500000
0.171420	0.000000	6.910000	0.000000	0.448000	5.682000	33.800000	5.100400	3.000000	233.000000	17.900000	396.900000	10.210000	19.300000
3.968713	0.000000	17.376000	0.000000	0.296000	5.092980	96.600000	1.687084	22.560000	99.900000	7.272000	401.668400	11.895000	10.800000
24.393800	0.000000	18.100000	0.000000	0.700000	4.652000	100.000000	1.467200	24.000000	666.000000	20.200000	396.900000	28.280000	10.500000
0.131580	0.000000	10.010000	0.000000	0.547000	6.176000	72.500000	2.730100	6.000000	432.000000	17.800000	393.300000	12.040000	21.200000
9.966540	0.000000	18.100000	0.000000	0.740000	6.485000	100.000000	1.978400	24.000000	666.000000	20.200000	386.730000	18.850000	15.400000
0.020483	0.000000	7.618400	0.000000	0.223600	4.143360	97.100000	2.140952	5.300000	49.920000	19.019000	102.762400	2.454000	19.800000
2.889314	0.000000	27.803600	1.000000	0.749060	0.702390	100.000000	2.352448	0.600000	197.470000	7.791000	162.729000	10.728000	13.400000
0.050241	40.000000	4.230600	1.000000	0.102810	4.368640	27.600000	2.236888	1.680000	38.100000	10.560000	137.707500	3.244800	33.100000
0.067240	0.000000	3.240000	0.000000	0.460000	6.333000	17.200000	5.214600	4.000000	430.000000	16.900000	375.210000	7.340000	22.600000
3.461316	0.000000	3.258000	0.000000	0.691610	5.793240	91.800000	2.178744	33.840000	326.340000	6.262000	300.370200	6.562600	16.100000
0.029342	0.000000	1.975600	0.000000	0.161640	2.236150	48.000000	2.485288	2.760000	54.340000	3.700000	234.171000	5.772000	23.900000
0.032918	20.000000	0.599400	0.000000	0.283456	4.457400	64.500000	4.272177	2.650000	114.480000	7.450000	85.208200	1.015200	45.400000
0.217190	0.000000	10.590000	1.000000	0.489000	5.807000	53.800000	3.652600	4.000000	277.000000	18.600000	390.940000	16.030000	22.400000
4.871410	0.000000	18.100000	0.000000	0.614000	6.484000	93.600000	2.305300	24.000000	666.000000	20.200000	396.210000	18.680000	16.700000
9.595710	0.000000	18.100000	0.000000	0.693000	6.404000	100.000000	1.639000	24.000000	666.000000	20.200000	376.110000	20.310000	12.100000
0.056589	0.000000	3.529200	0.000000	0.386250	3.700160	58.500000	4.715956	3.750000	82.880000	4.444000	214.326000	8.082300	18.700000
31.259377	0.000000	13.756000	0.000000	0.407400	5.271700	78.700000	0.316693	13.200000	259.740000	17.372000	17.502600	4.791600	10.900000
0.159360	0.000000	6.910000	0.000000	0.448000	6.211000	6.500000	5.720900	3.000000	233.000000	17.900000	394.460000	7.440000	24.700000
10.671800	0.000000	18.100000	0.000000	0.740000	6.459000	94.800000	1.987900	24.000000	666.000000	20.200000	43.060000	23.980000	11.800000
0.086640	45.000000	3.440000	0.000000	0.437000	7.178000	26.300000	6.479800	5.000000	398.000000	15.200000	390.490000	2.870000	36.400000
6.801170	0.000000	18.100000	0.000000	0.713000	6.081000	84.400000	2.717500	24.000000	666.000000	20.200000	396.900000	14.700000	20.000000
14.236200	0.000000	18.100000	0.000000	0.693000	6.343000	100.000000	1.574100	24.000000	666.000000	20.200000	396.900000	20.320000	7.200000
1.273460	0.000000	19.580000	1.000000	0.605000	6.250000	92.600000	1.798400	5.000000	403.000000	14.700000	338.920000	5.500000	27.000000
0.308625	20.000000	2.620200	0.000000	0.388200	4.584140	100.000000	1.668881	2.100000	200.640000	8.580000	176.368500	2.829000	30.100000
1.421664	0.000000	12.922800	0.000000	0.836160	2.574620	94.900000	1.464672	2.600000	749.580000	12.054000	87.962500	28.314000	15.400000
8.792120	0.000000	18.100000	0.000000	0.584000	5.565000	70.600000	2.063500	24.000000	666.000000	20.200000	3.650000	17.160000	11.700000
19.609100	0.000000	18.100000	0.000000	0.671000	7.313000	97.900000	1.316300	24.000000	666.000000	20.200000	396.900000	13.440000	15.000000
0.069050	0.000000	2.180000	0.000000	0.458000	7.147000	54.200000	6.062200	3.000000	222.000000	18.700000	396.900000	5.330000	36.200000
0.025140	0.000000	3.837600	0.000000	0.182410	5.397840	52.300000	2.951260	0.650000	249.690000	10.780000	349.272000	3.240000	23.800000
0.061620	0.000000	4.390000	0.000000	0.442000	5.898000	52.300000	8.013600	3.000000	352.000000	18.800000	364.610000	12.670000	17.200000
0.020856	25.000000	2.041200	0.000000	0.349320	5.167640	32.200000	2.808364	6.360000	269.760000	9.310000	305.613000	4.905600	24.800000
0.434671	0.000000	16.838800	0.000000	1.076900	3.936250	94.600000	1.916461	1.900000	362.700000	12.936000	230.909100	9.235200	17.400000
