0.009659	0.000000	9.234000	0.000000	0.063910	0.704400	69.700000	0.632156	0.260000	28.200000	16.808000	93.396000	5.604300	22.000000
0.143667	0.000000	21.802500	0.000000	0.162680	4.669080	88.400000	1.713894	1.120000	159.800000	3.820000	134.757000	13.773300	21.400000
0.120830	0.000000	2.890000	0.000000	0.445000	8.069000	76.000000	3.495200	2.000000	276.000000	18.000000	396.900000	4.210000	38.700000
18.084600	0.000000	18.100000	0.000000	0.679000	6.434000	100.000000	1.834700	24.000000	666.000000	20.200000	27.250000	29.050000	7.200000
0.028750	28.000000	15.040000	0.000000	0.464000	6.211000	28.900000	3.665900	4.000000	270.000000	18.200000	396.330000	6.210000	25.000000
0.030342	25.000000	1.020600	0.000000	0.298200	1.456180	70.400000	1.890245	3.160000	70.250000	8.170000	217.596500	1.732800	23.900000
0.019877	70.000000	1.008000	0.000000	0.140000	2.954530	47.400000	6.888464	3.500000	96.660000	14.504000	191.521400	1.335400	24.800000
0.023128	12.500000	6.532100	0.000000	0.157200	5.122760	96.100000	0.595050	3.450000	127.510000	4.864000	329.427000	16.086000	27.100000
0.171200	0.000000	8.560000	0.000000	0.520000	5.836000	91.900000	2.211000	5.000000	384.000000	20.900000	395.670000	18.660000	19.500000
15.177200	0.000000	18.100000	0.000000	0.740000	6.152000	100.000000	1.914200	24.000000	666.000000	20.200000	9.320000	26.450000	8.700000
0.092660	34.000000	6.090000	0.000000	0.433000	6.495000	18.400000	5.491700	7.000000	329.000000	16.100000	383.610000	8.670000	26.400000
0.297094	20.000000	2.818700	0.000000	0.562890	6.227950	94.500000	0.810732	4.850000	256.080000	3.380000	326.538600	1.687500	31.000000
0.015416	45.000000	6.295200	0.000000	0.467590	4.101090	21.500000	10.108488	1.100000	513.420000	5.624000	173.732800	3.213000	37.000000
0.031500	95.000000	1.470000	0.000000	0.403000	6.975000	15.300000	7.653400	3.000000	402.000000	17.000000	396.900000	4.560000	34.900000
